label, x, y, x, y, x, y, x, y, x, y, x, y, x, y, x, y, x, y, x, y, x, y, x, y
70, 0.322203, 0.254695, 0.596446, 0.691626, 0.257909, 0.136277, 0.391279, 0.381923, 0.517012, 0.113769, 0.702233, 0.788628, 0.241957, 0.359709, 0.737656, 0.66298, 0.152959, 0.301375, 0.333953, 0.420008, 0.622903, 0.760566, 0.841467, 0.5747, 
70, 0.351314, 0.253013, 0.59172, 0.601846, 0.261321, 0.142203, 0.449912, 0.374419, 0.584972, 0.0825606, 0.605082, 0.742052, 0.244405, 0.332815, 0.730316, 0.566631, 0.156907, 0.289377, 0.348173, 0.38433, 0.630873, 0.67654, 0.83317, 0.452951, 
71, 0.537156, 0.220716, 0.298413, 0.549236, 0.606243, 0.128378, 0.475073, 0.303691, 0.352681, 0.078026, 0.226286, 0.680008, 0.248183, 0.465157, 0.648433, 0.258291, 0.145687, 0.562327, 0.337549, 0.380435, 0.534336, 0.292007, 0.804698, 0.212115, 
71, 0.538346, 0.242101, 0.251009, 0.603071, 0.562131, 0.161056, 0.515482, 0.320009, 0.301617, 0.110077, 0.173834, 0.732518, 0.208124, 0.528341, 0.637055, 0.268905, 0.115445, 0.599509, 0.300172, 0.457657, 0.497659, 0.255913, 0.765284, 0.280857, 
71, 0.541296, 0.242672, 0.308603, 0.625372, 0.557396, 0.138804, 0.528951, 0.322315, 0.339275, 0.110217, 0.270688, 0.747826, 0.257954, 0.513715, 0.680105, 0.280858, 0.149566, 0.52269, 0.35087, 0.506021, 0.544725, 0.343399, 0.813296, 0.219327, 
71, 0.530569, 0.294818, 0.210839, 0.67536, 0.618931, 0.197135, 0.457374, 0.375734, 0.256085, 0.0840875, 0.155743, 0.831806, 0.200953, 0.604548, 0.628827, 0.282958, 0.121906, 0.719235, 0.274952, 0.497185, 0.493372, 0.288523, 0.806613, 0.275654, 
71, 0.58745, 0.258363, 0.28549, 0.656551, 0.629539, 0.154452, 0.546895, 0.358486, 0.324937, 0.0882397, 0.238073, 0.802173, 0.270786, 0.565913, 0.678995, 0.287435, 0.158385, 0.672259, 0.355222, 0.486024, 0.55272, 0.331991, 0.835518, 0.232207, 
71, 0.584636, 0.293021, 0.286056, 0.71608, 0.626547, 0.200579, 0.542585, 0.38577, 0.350316, 0.122307, 0.201154, 0.852481, 0.235409, 0.620801, 0.69598, 0.336064, 0.109566, 0.659425, 0.349738, 0.58571, 0.569353, 0.409101, 0.808369, 0.27124, 
71, 0.617023, 0.284858, 0.26745, 0.678173, 0.702643, 0.175276, 0.545793, 0.376024, 0.323111, 0.108927, 0.191926, 0.797154, 0.246057, 0.631148, 0.666155, 0.310999, 0.131274, 0.732386, 0.340908, 0.54749, 0.540956, 0.368422, 0.832382, 0.234758, 
71, 0.576773, 0.244291, 0.379149, 0.612753, 0.616219, 0.126245, 0.546919, 0.333633, 0.473442, 0.0877149, 0.235999, 0.752955, 0.282813, 0.525614, 0.739912, 0.30413, 0.163182, 0.586048, 0.374065, 0.479517, 0.601792, 0.331894, 0.871211, 0.277738, 
71, 0.585776, 0.235571, 0.372063, 0.59825, 0.644976, 0.111696, 0.541262, 0.328716, 0.469013, 0.0771334, 0.23233, 0.73945, 0.286622, 0.519444, 0.718813, 0.298382, 0.16194, 0.628461, 0.377817, 0.439707, 0.587181, 0.341328, 0.831127, 0.261738, 
71, 0.535485, 0.290213, 0.371664, 0.625504, 0.557196, 0.193702, 0.518287, 0.366665, 0.36648, 0.0791954, 0.377877, 0.738096, 0.241235, 0.516244, 0.724502, 0.374684, 0.122798, 0.59064, 0.34052, 0.453878, 0.591799, 0.317079, 0.857206, 0.432288, 
71, 0.54909, 0.31975, 0.375072, 0.672957, 0.56508, 0.208255, 0.536121, 0.410177, 0.480131, 0.0905394, 0.223618, 0.795182, 0.258102, 0.579712, 0.712125, 0.396412, 0.135863, 0.627841, 0.369135, 0.535996, 0.587863, 0.410462, 0.848433, 0.381, 
71, 0.51705, 0.250052, 0.341959, 0.62303, 0.559636, 0.143472, 0.481298, 0.339531, 0.406297, 0.082135, 0.249322, 0.755046, 0.255916, 0.553068, 0.621448, 0.326116, 0.141649, 0.614547, 0.351142, 0.501833, 0.522902, 0.336224, 0.750448, 0.312885, 
71, 0.56436, 0.296785, 0.380726, 0.649326, 0.595402, 0.195743, 0.537754, 0.383385, 0.461628, 0.0866117, 0.27033, 0.768106, 0.268645, 0.561698, 0.72532, 0.369113, 0.142822, 0.59356, 0.375027, 0.534759, 0.599711, 0.406207, 0.852594, 0.331527, 
71, 0.500748, 0.298695, 0.396805, 0.607811, 0.453165, 0.181862, 0.534346, 0.381191, 0.48411, 0.0756999, 0.23631, 0.745778, 0.260031, 0.483888, 0.703346, 0.42157, 0.14434, 0.567006, 0.357071, 0.41417, 0.585391, 0.45003, 0.815676, 0.394467, 
71, 0.577781, 0.263117, 0.396251, 0.649594, 0.599946, 0.14157, 0.558308, 0.369904, 0.480059, 0.0835522, 0.286773, 0.779645, 0.293112, 0.579059, 0.702533, 0.335503, 0.154106, 0.608721, 0.394982, 0.557322, 0.607566, 0.326583, 0.828244, 0.34731, 
71, 0.424163, 0.256168, 0.433133, 0.574444, 0.405461, 0.136165, 0.438115, 0.345688, 0.427743, 0.0616215, 0.439963, 0.692677, 0.260746, 0.430574, 0.66492, 0.401454, 0.14647, 0.487182, 0.352179, 0.385282, 0.554011, 0.360106, 0.801129, 0.452236, 
71, 0.548543, 0.263312, 0.306861, 0.617509, 0.541246, 0.159195, 0.554935, 0.354502, 0.365684, 0.0861945, 0.222506, 0.752122, 0.254604, 0.537729, 0.668497, 0.300488, 0.144219, 0.593913, 0.339944, 0.494292, 0.550062, 0.327398, 0.799828, 0.270647, 
71, 0.506269, 0.268191, 0.38478, 0.623024, 0.500463, 0.154549, 0.510982, 0.360443, 0.47983, 0.0815535, 0.232659, 0.758977, 0.259973, 0.520961, 0.683283, 0.373044, 0.147013, 0.609363, 0.349653, 0.450778, 0.561377, 0.347878, 0.809144, 0.399027, 
71, 0.650625, 0.302997, 0.322965, 0.628159, 0.758223, 0.202643, 0.566236, 0.381704, 0.375206, 0.0851332, 0.248249, 0.74659, 0.29464, 0.567832, 0.753821, 0.317011, 0.163568, 0.630764, 0.39351, 0.52036, 0.632605, 0.389206, 0.891162, 0.235212, 
71, 0.510448, 0.212467, 0.289262, 0.58677, 0.514485, 0.118311, 0.507039, 0.291983, 0.342247, 0.0944932, 0.213464, 0.732302, 0.235809, 0.484098, 0.641433, 0.259528, 0.131128, 0.549245, 0.320598, 0.431331, 0.515309, 0.285541, 0.790763, 0.228729, 
72, 0.547627, 0.250698, 0.478007, 0.665149, 0.534582, 0.147145, 0.561316, 0.359377, 0.510998, 0.099274, 0.436989, 0.799813, 0.260075, 0.494998, 0.757381, 0.423007, 0.147534, 0.536744, 0.383889, 0.449071, 0.649119, 0.459287, 0.873021, 0.384255, 
72, 0.547502, 0.301909, 0.553991, 0.712313, 0.56868, 0.184442, 0.529622, 0.401078, 0.559792, 0.100046, 0.547573, 0.830923, 0.307881, 0.511233, 0.781529, 0.497196, 0.187456, 0.511903, 0.427282, 0.510569, 0.686213, 0.519238, 0.884811, 0.473312, 
72, 0.539439, 0.236603, 0.519635, 0.677761, 0.557715, 0.126124, 0.521996, 0.342041, 0.567871, 0.11029, 0.464466, 0.800932, 0.295651, 0.477988, 0.751224, 0.442274, 0.174233, 0.505874, 0.409989, 0.451727, 0.64962, 0.509455, 0.869673, 0.363956, 
72, 0.519966, 0.269582, 0.551292, 0.693816, 0.578439, 0.151237, 0.472171, 0.366315, 0.554824, 0.105316, 0.547515, 0.807351, 0.296955, 0.497536, 0.775507, 0.467831, 0.186743, 0.453895, 0.416781, 0.544983, 0.67452, 0.524837, 0.882284, 0.407556, 
72, 0.565675, 0.276159, 0.537446, 0.668235, 0.549091, 0.183222, 0.584368, 0.380922, 0.568956, 0.0927187, 0.503437, 0.7751, 0.302467, 0.51695, 0.786788, 0.439401, 0.188445, 0.536566, 0.439372, 0.493398, 0.691873, 0.452979, 0.884764, 0.425385, 
72, 0.521206, 0.276044, 0.516702, 0.68991, 0.502062, 0.17501, 0.540168, 0.376117, 0.544565, 0.104179, 0.481019, 0.824936, 0.272707, 0.492133, 0.761579, 0.468695, 0.145217, 0.508723, 0.397985, 0.475832, 0.65531, 0.464045, 0.879973, 0.473876, 
72, 0.55804, 0.254644, 0.537648, 0.646005, 0.580694, 0.151579, 0.537951, 0.346047, 0.580771, 0.100578, 0.487994, 0.761994, 0.308804, 0.477909, 0.769632, 0.415981, 0.188134, 0.504231, 0.446007, 0.447982, 0.670111, 0.436232, 0.879857, 0.393552, 
72, 0.567191, 0.254697, 0.549615, 0.676464, 0.523306, 0.153636, 0.618441, 0.372717, 0.571184, 0.0906863, 0.522398, 0.814822, 0.299536, 0.488122, 0.785967, 0.466303, 0.175275, 0.503141, 0.436153, 0.471611, 0.662434, 0.471798, 0.895763, 0.461419, 
72, 0.594375, 0.28626, 0.517428, 0.73914, 0.551329, 0.169856, 0.639733, 0.408918, 0.547587, 0.0995401, 0.485027, 0.865881, 0.303516, 0.562633, 0.792303, 0.48249, 0.180548, 0.572334, 0.453235, 0.550821, 0.691012, 0.513027, 0.898486, 0.450479, 
72, 0.575347, 0.274947, 0.509449, 0.681424, 0.526249, 0.175214, 0.624394, 0.374578, 0.531752, 0.104967, 0.481643, 0.819965, 0.297, 0.491345, 0.802497, 0.438586, 0.159768, 0.548452, 0.412535, 0.443267, 0.682321, 0.394461, 0.895812, 0.472849, 
72, 0.546749, 0.303973, 0.495167, 0.711746, 0.523098, 0.179505, 0.564797, 0.398952, 0.534908, 0.0983543, 0.44983, 0.83546, 0.266406, 0.53926, 0.774202, 0.468798, 0.155989, 0.53002, 0.390143, 0.549614, 0.670863, 0.487208, 0.885306, 0.449005, 
72, 0.5254, 0.288766, 0.517627, 0.692451, 0.606172, 0.168002, 0.462153, 0.383328, 0.532584, 0.0975671, 0.500593, 0.814824, 0.273935, 0.515686, 0.759029, 0.458652, 0.169768, 0.527045, 0.394473, 0.502541, 0.639654, 0.494302, 0.876982, 0.423426, 
72, 0.522473, 0.252058, 0.498663, 0.683256, 0.507585, 0.148985, 0.538296, 0.361607, 0.525021, 0.0998349, 0.466202, 0.827467, 0.26724, 0.488487, 0.780529, 0.441087, 0.156799, 0.493857, 0.393355, 0.482354, 0.649383, 0.427999, 0.893915, 0.452402, 
72, 0.541837, 0.26767, 0.505871, 0.636275, 0.57203, 0.160844, 0.516429, 0.357563, 0.518555, 0.0861881, 0.490689, 0.763716, 0.279262, 0.490914, 0.762515, 0.398052, 0.181929, 0.500363, 0.402126, 0.478986, 0.655239, 0.381941, 0.867218, 0.413778, 
72, 0.525498, 0.260031, 0.540228, 0.687158, 0.560498, 0.15006, 0.492684, 0.363132, 0.552001, 0.104278, 0.527798, 0.801859, 0.290573, 0.461584, 0.759354, 0.485465, 0.175985, 0.486728, 0.41894, 0.433417, 0.657733, 0.531812, 0.87325, 0.43352, 
72, 0.547009, 0.287926, 0.480926, 0.670913, 0.597978, 0.164924, 0.51039, 0.376295, 0.507601, 0.0906229, 0.450563, 0.797174, 0.276242, 0.533367, 0.763342, 0.40173, 0.171301, 0.552382, 0.397263, 0.511439, 0.665822, 0.369408, 0.872213, 0.437813, 
72, 0.566814, 0.31285, 0.504382, 0.716562, 0.557757, 0.192975, 0.574694, 0.417153, 0.510435, 0.0933949, 0.497033, 0.842883, 0.282296, 0.568415, 0.757497, 0.477372, 0.160817, 0.562024, 0.392807, 0.574229, 0.63724, 0.466802, 0.874161, 0.487627, 
72, 0.524821, 0.279672, 0.514563, 0.679392, 0.56356, 0.177849, 0.487566, 0.377596, 0.5404, 0.0942039, 0.483207, 0.805673, 0.272468, 0.506725, 0.761474, 0.455018, 0.165902, 0.533036, 0.402236, 0.474685, 0.667425, 0.440653, 0.877308, 0.47271, 
72, 0.544622, 0.244032, 0.471833, 0.649607, 0.538184, 0.13477, 0.550636, 0.34609, 0.517998, 0.0969622, 0.418665, 0.776558, 0.252576, 0.493129, 0.757456, 0.394507, 0.137322, 0.524535, 0.370126, 0.461097, 0.645843, 0.380817, 0.874768, 0.408897, 
72, 0.563173, 0.290494, 0.451784, 0.684875, 0.589871, 0.182179, 0.540312, 0.383246, 0.508646, 0.0928767, 0.380562, 0.818997, 0.26177, 0.559436, 0.757723, 0.409546, 0.15794, 0.589621, 0.384884, 0.523646, 0.637053, 0.389235, 0.86871, 0.428227, 
73, 0.268268, 0.391351, 0.583509, 0.819112, 0.138645, 0.176393, 0.374186, 0.567001, 0.600377, 0.0795795, 0.567558, 0.896241, 0.212704, 0.529427, 0.710452, 0.781988, 0.116188, 0.445441, 0.354656, 0.652949, 0.578086, 0.764482, 0.854355, 0.801021, 
73, 0.259972, 0.405962, 0.579296, 0.828026, 0.134346, 0.223023, 0.380977, 0.582173, 0.576714, 0.0774015, 0.581849, 0.906097, 0.216143, 0.543454, 0.712523, 0.802868, 0.127843, 0.432354, 0.347689, 0.708969, 0.581128, 0.820203, 0.860909, 0.78329, 
73, 0.277149, 0.400249, 0.553453, 0.811376, 0.110264, 0.21089, 0.422362, 0.565017, 0.568597, 0.0719052, 0.538802, 0.887506, 0.19154, 0.553841, 0.694534, 0.760754, 0.107802, 0.441119, 0.31475, 0.719696, 0.562318, 0.755593, 0.858454, 0.767152, 
73, 0.212877, 0.346789, 0.619318, 0.75792, 0.14525, 0.186181, 0.275154, 0.494694, 0.580741, 0.0824669, 0.656357, 0.823028, 0.226727, 0.458495, 0.712986, 0.754974, 0.1287, 0.377986, 0.349697, 0.559488, 0.575599, 0.732325, 0.882687, 0.782951, 
73, 0.226288, 0.370821, 0.598035, 0.837514, 0.135505, 0.194911, 0.325606, 0.563268, 0.596976, 0.081316, 0.598985, 0.903165, 0.22885, 0.545416, 0.716738, 0.819466, 0.128201, 0.41337, 0.363128, 0.721581, 0.586199, 0.811244, 0.86078, 0.828539, 
73, 0.305655, 0.406605, 0.583763, 0.814906, 0.126728, 0.205561, 0.46577, 0.58651, 0.6289, 0.0760965, 0.533933, 0.892722, 0.213762, 0.55929, 0.733231, 0.769459, 0.12502, 0.445677, 0.351926, 0.736177, 0.613912, 0.791441, 0.872098, 0.743875, 
73, 0.246531, 0.38584, 0.624534, 0.820941, 0.134308, 0.201912, 0.354858, 0.563383, 0.583638, 0.0837476, 0.664445, 0.892199, 0.2333, 0.512823, 0.733233, 0.809745, 0.128388, 0.397434, 0.365391, 0.658106, 0.608799, 0.795122, 0.870314, 0.825856, 
73, 0.298848, 0.417298, 0.56293, 0.801766, 0.123373, 0.219008, 0.432111, 0.567888, 0.570721, 0.0762068, 0.555224, 0.875597, 0.209281, 0.552617, 0.706803, 0.747933, 0.112341, 0.424139, 0.332356, 0.715735, 0.562976, 0.734155, 0.851723, 0.761816, 
73, 0.239873, 0.406957, 0.60662, 0.801192, 0.127343, 0.233212, 0.354035, 0.583221, 0.590577, 0.0640919, 0.621376, 0.870358, 0.220502, 0.528991, 0.721502, 0.788838, 0.121802, 0.429153, 0.359915, 0.670013, 0.582488, 0.767306, 0.862276, 0.810642, 
73, 0.262885, 0.382069, 0.576364, 0.779832, 0.111462, 0.182149, 0.376135, 0.53159, 0.545809, 0.0680032, 0.607049, 0.86162, 0.20617, 0.506635, 0.702557, 0.748602, 0.109605, 0.41145, 0.32533, 0.624091, 0.554562, 0.726057, 0.852813, 0.771491, 
73, 0.191118, 0.371832, 0.573055, 0.801599, 0.128554, 0.211484, 0.258193, 0.543742, 0.563654, 0.0694247, 0.581892, 0.868463, 0.212254, 0.537503, 0.690972, 0.788561, 0.123638, 0.419436, 0.334877, 0.700879, 0.552787, 0.776264, 0.842878, 0.802078, 
73, 0.268129, 0.407679, 0.615616, 0.808899, 0.132411, 0.215956, 0.387079, 0.575715, 0.595694, 0.0774281, 0.635379, 0.886055, 0.228226, 0.517177, 0.731309, 0.788051, 0.128206, 0.419583, 0.363421, 0.649093, 0.592887, 0.767569, 0.87499, 0.809311, 
73, 0.18007, 0.322515, 0.605037, 0.825953, 0.137661, 0.167652, 0.232585, 0.514286, 0.539774, 0.0960525, 0.669878, 0.896574, 0.223505, 0.484711, 0.714907, 0.839628, 0.131311, 0.354478, 0.337589, 0.645867, 0.576609, 0.822408, 0.854887, 0.857057, 
73, 0.243576, 0.394971, 0.581887, 0.816216, 0.124626, 0.204223, 0.354817, 0.573357, 0.566545, 0.0737074, 0.596333, 0.891981, 0.204181, 0.527424, 0.703215, 0.791338, 0.114949, 0.43315, 0.333946, 0.664522, 0.567853, 0.771782, 0.870344, 0.815482, 
73, 0.188207, 0.32456, 0.587188, 0.77122, 0.121249, 0.168837, 0.265338, 0.503943, 0.565521, 0.0768511, 0.609089, 0.844268, 0.206181, 0.489595, 0.71581, 0.761495, 0.115195, 0.383846, 0.332973, 0.636961, 0.574417, 0.737271, 0.87372, 0.788549, 
73, 0.24275, 0.399878, 0.597204, 0.825868, 0.124654, 0.220774, 0.355926, 0.57152, 0.584634, 0.0845901, 0.608471, 0.894971, 0.210727, 0.532635, 0.720688, 0.798071, 0.115502, 0.421164, 0.345141, 0.689979, 0.599862, 0.789284, 0.865259, 0.808586, 
73, 0.181075, 0.387598, 0.596047, 0.838827, 0.131628, 0.248719, 0.241287, 0.556708, 0.559522, 0.0816955, 0.630335, 0.904373, 0.21386, 0.542168, 0.711044, 0.8397, 0.128513, 0.428042, 0.341669, 0.713076, 0.57645, 0.828804, 0.862315, 0.851945, 
73, 0.237529, 0.387517, 0.61512, 0.805016, 0.137123, 0.214141, 0.331418, 0.549641, 0.589204, 0.0747456, 0.642062, 0.886801, 0.230988, 0.522054, 0.730702, 0.786321, 0.133199, 0.418661, 0.364348, 0.663056, 0.614832, 0.76097, 0.880721, 0.819143, 
73, 0.245464, 0.40587, 0.561969, 0.822699, 0.117407, 0.22619, 0.355191, 0.559828, 0.558006, 0.0784385, 0.56575, 0.898516, 0.200437, 0.547179, 0.696541, 0.788459, 0.116142, 0.442205, 0.322747, 0.699493, 0.56935, 0.778688, 0.848289, 0.800117, 
73, 0.237139, 0.395387, 0.588915, 0.844595, 0.142712, 0.212527, 0.324594, 0.564748, 0.605846, 0.0864039, 0.572821, 0.921783, 0.223612, 0.548751, 0.704417, 0.813477, 0.135325, 0.428311, 0.343218, 0.711919, 0.586997, 0.802474, 0.848684, 0.826996, 
74, 0.346633, 0.307488, 0.497701, 0.69188, 0.28002, 0.173532, 0.403975, 0.422801, 0.423309, 0.0881964, 0.582738, 0.795844, 0.183002, 0.425956, 0.661754, 0.595458, 0.0583438, 0.405538, 0.297365, 0.444687, 0.58987, 0.559619, 0.794405, 0.661592, 
74, 0.445569, 0.354921, 0.473083, 0.717166, 0.40516, 0.217532, 0.472561, 0.446692, 0.408891, 0.085575, 0.549698, 0.822514, 0.151277, 0.528325, 0.693926, 0.553641, 0.0475395, 0.496772, 0.322253, 0.58033, 0.625651, 0.492894, 0.812525, 0.659165, 
74, 0.472231, 0.321453, 0.525248, 0.726512, 0.406606, 0.196002, 0.527297, 0.426719, 0.464799, 0.104345, 0.594782, 0.828934, 0.212996, 0.4953, 0.745066, 0.565165, 0.0739363, 0.420281, 0.367772, 0.578797, 0.66294, 0.623755, 0.858803, 0.484023, 
74, 0.42678, 0.402872, 0.47763, 0.776171, 0.308588, 0.24276, 0.505853, 0.509988, 0.412796, 0.0837453, 0.544583, 0.86683, 0.181906, 0.56596, 0.708252, 0.640268, 0.0756641, 0.465817, 0.318541, 0.694751, 0.637502, 0.639988, 0.822156, 0.640717, 
74, 0.461731, 0.372383, 0.456773, 0.768163, 0.489412, 0.24198, 0.437543, 0.486336, 0.405297, 0.0873775, 0.506431, 0.860933, 0.171606, 0.593078, 0.693238, 0.576751, 0.0525129, 0.525229, 0.321616, 0.678541, 0.621334, 0.644283, 0.79631, 0.479947, 
74, 0.420852, 0.326027, 0.527535, 0.746769, 0.315365, 0.179754, 0.510224, 0.449953, 0.493368, 0.0758566, 0.562668, 0.858341, 0.203345, 0.50084, 0.725378, 0.615427, 0.0754997, 0.421483, 0.34443, 0.588416, 0.630705, 0.721581, 0.814972, 0.514968, 
74, 0.425416, 0.373927, 0.482492, 0.759116, 0.351823, 0.23069, 0.486803, 0.493408, 0.439269, 0.0791995, 0.527947, 0.862374, 0.167573, 0.541385, 0.698059, 0.616584, 0.0640995, 0.462787, 0.306146, 0.646645, 0.589592, 0.723735, 0.776807, 0.538792, 
74, 0.461405, 0.313689, 0.576231, 0.724735, 0.411832, 0.172318, 0.507041, 0.443838, 0.543453, 0.0705984, 0.616451, 0.853797, 0.318924, 0.498138, 0.709661, 0.595388, 0.236193, 0.444464, 0.415732, 0.560946, 0.621093, 0.527325, 0.83928, 0.694999, 
74, 0.382019, 0.336036, 0.430227, 0.757855, 0.339832, 0.197901, 0.416282, 0.448228, 0.390533, 0.0967295, 0.471922, 0.864365, 0.161264, 0.538041, 0.649069, 0.582202, 0.0508092, 0.437696, 0.258547, 0.626418, 0.562847, 0.641525, 0.760583, 0.505476, 
74, 0.419898, 0.38132, 0.444541, 0.750156, 0.401638, 0.26168, 0.434709, 0.478367, 0.373294, 0.0913586, 0.5332, 0.865657, 0.168631, 0.552903, 0.664449, 0.577788, 0.0677209, 0.486953, 0.284939, 0.628918, 0.575805, 0.552327, 0.815293, 0.621113, 
74, 0.459302, 0.348855, 0.46574, 0.78279, 0.426502, 0.22023, 0.488049, 0.461589, 0.412097, 0.0989064, 0.518895, 0.888022, 0.201592, 0.574757, 0.698139, 0.581346, 0.0682912, 0.468742, 0.3224, 0.670836, 0.626216, 0.591936, 0.830053, 0.561924, 
74, 0.366651, 0.356588, 0.454161, 0.780605, 0.254147, 0.208314, 0.446038, 0.461217, 0.400963, 0.101555, 0.507338, 0.883613, 0.191803, 0.542862, 0.640502, 0.611278, 0.0567692, 0.451415, 0.309196, 0.622362, 0.551567, 0.561758, 0.797036, 0.698439, 
74, 0.390222, 0.321251, 0.472156, 0.738016, 0.336854, 0.181134, 0.436548, 0.442882, 0.461243, 0.0894927, 0.484298, 0.839408, 0.181925, 0.530289, 0.675885, 0.583608, 0.0795732, 0.465228, 0.293241, 0.601048, 0.592185, 0.555864, 0.837017, 0.637019, 
74, 0.391413, 0.370738, 0.448692, 0.778592, 0.283887, 0.222345, 0.468314, 0.476866, 0.394531, 0.102856, 0.503456, 0.86602, 0.183058, 0.54023, 0.65865, 0.638087, 0.0648901, 0.538831, 0.297184, 0.541581, 0.575098, 0.656606, 0.790184, 0.608933, 
74, 0.346079, 0.349321, 0.505668, 0.758213, 0.234923, 0.200291, 0.443838, 0.48039, 0.449472, 0.0948708, 0.563844, 0.857469, 0.171231, 0.451925, 0.669741, 0.673018, 0.0644376, 0.419191, 0.298228, 0.490853, 0.558226, 0.718998, 0.755107, 0.63782, 
74, 0.370659, 0.377548, 0.487807, 0.776143, 0.281507, 0.227825, 0.44371, 0.500231, 0.459995, 0.097767, 0.515036, 0.864045, 0.188462, 0.520264, 0.660797, 0.65268, 0.0568911, 0.481774, 0.299698, 0.552805, 0.560866, 0.69699, 0.746829, 0.614533, 
74, 0.338387, 0.341722, 0.536103, 0.787826, 0.275534, 0.198074, 0.398148, 0.478301, 0.519406, 0.0987152, 0.553379, 0.885238, 0.1849, 0.502841, 0.69825, 0.681765, 0.0535256, 0.421061, 0.303526, 0.576685, 0.595625, 0.807467, 0.78052, 0.580994, 
74, 0.438538, 0.335996, 0.520835, 0.781476, 0.36911, 0.195684, 0.496005, 0.452133, 0.469363, 0.11201, 0.572191, 0.885073, 0.204414, 0.519566, 0.70402, 0.602583, 0.0678629, 0.373319, 0.330285, 0.654375, 0.619212, 0.712438, 0.784732, 0.498034, 
74, 0.388783, 0.34737, 0.496376, 0.767108, 0.314802, 0.195933, 0.452322, 0.477433, 0.468765, 0.0893401, 0.525986, 0.866573, 0.188976, 0.522358, 0.71129, 0.647543, 0.0690033, 0.476757, 0.324618, 0.573915, 0.624905, 0.750658, 0.814268, 0.524622, 
75, 0.383335, 0.344228, 0.587512, 0.668367, 0.268476, 0.155795, 0.439952, 0.437113, 0.540595, 0.0605777, 0.692848, 0.819295, 0.261508, 0.456813, 0.778465, 0.632645, 0.14286, 0.388357, 0.366112, 0.517166, 0.657799, 0.585908, 0.89848, 0.679129, 
75, 0.373529, 0.390021, 0.591478, 0.711782, 0.200993, 0.2517, 0.518875, 0.506543, 0.546309, 0.0588154, 0.660505, 0.81212, 0.250482, 0.497268, 0.763014, 0.676628, 0.123529, 0.379481, 0.354834, 0.594086, 0.633183, 0.642649, 0.883902, 0.708266, 
75, 0.354265, 0.40947, 0.563141, 0.765954, 0.292889, 0.187791, 0.388801, 0.53421, 0.610937, 0.0805697, 0.499203, 0.849828, 0.26707, 0.569767, 0.736697, 0.687534, 0.13585, 0.51794, 0.369553, 0.610244, 0.612002, 0.649362, 0.895218, 0.73606, 
75, 0.337643, 0.352473, 0.587611, 0.70007, 0.157955, 0.181721, 0.450166, 0.4594, 0.471516, 0.0725029, 0.798877, 0.807511, 0.239913, 0.46718, 0.750299, 0.671537, 0.108598, 0.34721, 0.342358, 0.560773, 0.603872, 0.631857, 0.874371, 0.70516, 
75, 0.390621, 0.31056, 0.617625, 0.628086, 0.250566, 0.182125, 0.498515, 0.409503, 0.52077, 0.0690742, 0.843588, 0.769047, 0.278946, 0.408524, 0.779883, 0.591448, 0.146096, 0.325265, 0.400878, 0.48494, 0.652595, 0.52443, 0.893599, 0.651319, 
75, 0.345742, 0.384647, 0.630772, 0.679826, 0.170827, 0.228545, 0.45259, 0.480002, 0.525773, 0.0593868, 0.821889, 0.800004, 0.255334, 0.454668, 0.77286, 0.658024, 0.112415, 0.351059, 0.369692, 0.537572, 0.638266, 0.587915, 0.892739, 0.720467, 
75, 0.375268, 0.370338, 0.602611, 0.685384, 0.248643, 0.189355, 0.43695, 0.4585, 0.552337, 0.0752345, 0.702333, 0.806338, 0.261173, 0.467327, 0.768951, 0.638228, 0.118143, 0.388246, 0.378948, 0.532444, 0.623088, 0.542191, 0.880894, 0.711932, 
75, 0.476505, 0.336759, 0.58343, 0.633396, 0.381925, 0.18359, 0.531311, 0.425515, 0.624851, 0.0576578, 0.521397, 0.749302, 0.269654, 0.463474, 0.786995, 0.532917, 0.151666, 0.376854, 0.387617, 0.550075, 0.65427, 0.47195, 0.890548, 0.580485, 
75, 0.422587, 0.352916, 0.542456, 0.666037, 0.318684, 0.154594, 0.481556, 0.465471, 0.580162, 0.0562605, 0.496394, 0.750499, 0.26469, 0.499861, 0.75117, 0.585854, 0.1477, 0.428641, 0.349474, 0.551475, 0.613334, 0.541218, 0.874175, 0.625688, 
75, 0.463275, 0.410599, 0.588379, 0.725154, 0.310466, 0.208717, 0.543261, 0.516273, 0.646583, 0.064641, 0.50591, 0.827828, 0.26684, 0.543094, 0.790473, 0.630961, 0.132245, 0.437413, 0.382607, 0.633991, 0.665777, 0.587651, 0.90075, 0.669264, 
75, 0.405822, 0.329617, 0.584038, 0.633653, 0.332436, 0.159102, 0.444389, 0.419227, 0.571951, 0.0710501, 0.600612, 0.717024, 0.266044, 0.447862, 0.76876, 0.56096, 0.134246, 0.367433, 0.378441, 0.516451, 0.642337, 0.510106, 0.907384, 0.616722, 
75, 0.321914, 0.377384, 0.568986, 0.719845, 0.227217, 0.167645, 0.365696, 0.474355, 0.495917, 0.0771704, 0.665452, 0.795521, 0.233551, 0.498872, 0.726256, 0.678724, 0.106741, 0.430585, 0.333422, 0.552652, 0.588069, 0.611335, 0.860199, 0.744044, 
